Giorno	Nr_treno	DataOra	Ritardo_In_Minuti
24-02-2017	2123	24/02/17 08.28.00	1.0
24-02-2017	2131	24/02/17 16.28.00	-1.0
24-02-2017	2133	24/02/17 18.28.00	-1.5
24-02-2017	2271	24/02/17 08.02.00	-7.0
24-02-2017	2279	24/02/17 16.08.00	2.5
24-02-2017	2281	24/02/17 18.08.00	0.0
24-02-2017	2282	24/02/17 13.52.00	1.5
24-02-2017	2283	24/02/17 20.08.00	3.0
24-02-2017	2913	24/02/17 08.40.00	-3.0
24-02-2017	6253	24/02/17 08.14.00	-3.5
24-02-2017	6265	24/02/17 17.08.00	6.0
24-02-2017	6485	24/02/17 09.08.00	6.5
24-10-2017	11409	24/10/17 18.20.00	1.0
24-10-2017	11421	24/10/17 19.08.00	3.5
24-10-2017	11535	24/10/17 11.28.00	-2.0
24-10-2017	11545	24/10/17 17.28.00	-4.0
24-10-2017	11547	24/10/17 19.28.00	2.5
24-10-2017	2123	24/10/17 08.28.00	-0.5
24-10-2017	2125	24/10/17 10.28.00	-3.0
24-10-2017	2127	24/10/17 12.28.00	-1.5
24-10-2017	2131	24/10/17 16.28.00	1.0
24-10-2017	2133	24/10/17 18.28.00	-2.5
24-10-2017	2137	24/10/17 20.28.00	-2.0
24-10-2017	2271	24/10/17 08.02.00	-8.0
24-10-2017	2275	24/10/17 12.08.00	2.0
24-10-2017	2278	24/10/17 09.52.00	2.0
24-10-2017	2279	24/10/17 16.08.00	-6.0
24-10-2017	2281	24/10/17 18.08.00	-2.5
24-10-2017	2282	24/10/17 13.52.00	3.5
24-10-2017	2283	24/10/17 20.08.00	-0.5
24-10-2017	2285	24/10/17 21.08.00	3.0
24-10-2017	2891	24/10/17 09.28.00	0.0
24-10-2017	2913	24/10/17 08.40.00	-2.5
24-10-2017	2921	24/10/17 15.28.00	-4.0
24-10-2017	583	24/10/17 09.14.00	0.0
24-10-2017	597	24/10/17 17.14.00	-0.5
24-10-2017	599	24/10/17 20.14.00	-2.0
24-10-2017	605	24/10/17 09.54.00	4.0
24-10-2017	613	24/10/17 17.46.00	0.5
24-10-2017	6253	24/10/17 08.14.00	1.5
24-10-2017	6265	24/10/17 17.08.00	3.5
24-10-2017	6485	24/10/17 09.08.00	-5.0
24-10-2017	8803	24/10/17 09.38.00	5.5
24-10-2017	8807	24/10/17 11.38.00	1.5
24-10-2017	8809	24/10/17 12.38.00	-1.0
24-10-2017	8811	24/10/17 13.38.00	4.0
24-10-2017	8813	24/10/17 14.38.00	-3.5
24-10-2017	8815	24/10/17 15.38.00	0.5
24-10-2017	8823	24/10/17 19.38.00	1.5
24-11-2017	11409	24/11/17 18.20.00	3.0
24-11-2017	11421	24/11/17 19.08.00	3.0
24-11-2017	11535	24/11/17 11.28.00	-2.0
24-11-2017	11545	24/11/17 17.28.00	1.0
24-11-2017	11547	24/11/17 19.28.00	9.5
24-11-2017	2123	24/11/17 08.28.00	-1.5
24-11-2017	2125	24/11/17 10.28.00	5.0
24-11-2017	2127	24/11/17 12.28.00	-2.0
24-11-2017	2131	24/11/17 16.28.00	-2.5
24-11-2017	2133	24/11/17 18.28.00	-1.0
24-11-2017	2271	24/11/17 08.02.00	-4.0
24-11-2017	2275	24/11/17 12.08.00	1.5
24-11-2017	2278	24/11/17 09.52.00	1.0
24-11-2017	2279	24/11/17 16.08.00	-2.0
24-11-2017	2281	24/11/17 18.08.00	8.5
24-11-2017	2282	24/11/17 13.52.00	1.5
24-11-2017	2283	24/11/17 20.08.00	10.0
24-11-2017	2891	24/11/17 09.28.00	1.0
24-11-2017	2913	24/11/17 08.40.00	2.0
24-11-2017	2921	24/11/17 15.28.00	-0.5
24-11-2017	583	24/11/17 09.14.00	0.5
24-11-2017	597	24/11/17 17.14.00	6.0
24-11-2017	599	24/11/17 20.14.00	5.5
24-11-2017	605	24/11/17 09.54.00	3.0
24-11-2017	613	24/11/17 17.46.00	3.0
24-11-2017	6253	24/11/17 08.14.00	6.0
24-11-2017	6265	24/11/17 17.08.00	-0.5
24-11-2017	6485	24/11/17 09.08.00	3.5
24-11-2017	8803	24/11/17 09.38.00	2.5
24-11-2017	8807	24/11/17 11.38.00	14.5
24-11-2017	8809	24/11/17 12.38.00	14.0
24-11-2017	8811	24/11/17 13.38.00	3.5
24-11-2017	8813	24/11/17 14.38.00	7.5
24-11-2017	8815	24/11/17 15.38.00	7.0
24-11-2017	8823	24/11/17 19.38.00	15.0
24-12-2016	2123	24/12/16 08.28.00	0.0
24-12-2016	2271	24/12/16 08.02.00	-7.5
24-12-2016	2913	24/12/16 08.40.00	0.5
24-12-2016	6253	24/12/16 08.14.00	0.0
24-12-2016	6485	24/12/16 09.08.00	2.0
24-12-2017	11409	24/12/17 18.20.00	0.0
24-12-2017	11535	24/12/17 11.28.00	-4.0
24-12-2017	11545	24/12/17 17.28.00	-4.0
24-12-2017	11547	24/12/17 19.28.00	2.5
24-12-2017	2123	24/12/17 08.28.00	-4.0
24-12-2017	2127	24/12/17 12.28.00	2.0
24-12-2017	2131	24/12/17 16.28.00	4.0
24-12-2017	2133	24/12/17 18.28.00	-2.5
24-12-2017	2137	24/12/17 20.28.00	-3.5
24-12-2017	2271	24/12/17 08.02.00	-2.5
24-12-2017	2275	24/12/17 12.08.00	-5.0
24-12-2017	2277	24/12/17 14.08.00	1.5
24-12-2017	2278	24/12/17 09.52.00	2.0
24-12-2017	2279	24/12/17 16.08.00	-6.0
24-12-2017	2281	24/12/17 18.08.00	5.0
24-12-2017	2282	24/12/17 13.52.00	1.5
24-12-2017	2283	24/12/17 20.08.00	-5.0
24-12-2017	2891	24/12/17 09.28.00	-2.0
24-12-2017	2913	24/12/17 08.40.00	-3.0
24-12-2017	2921	24/12/17 15.28.00	-4.0
24-12-2017	583	24/12/17 09.14.00	33.0
24-12-2017	597	24/12/17 17.14.00	-5.0
24-12-2017	599	24/12/17 20.14.00	-6.0
24-12-2017	605	24/12/17 09.54.00	5.0
24-12-2017	613	24/12/17 17.46.00	-2.5
24-12-2017	6485	24/12/17 09.08.00	-3.5
24-12-2017	8803	24/12/17 09.38.00	2.5
24-12-2017	8807	24/12/17 11.38.00	3.5
24-12-2017	8809	24/12/17 12.38.00	3.5
24-12-2017	8811	24/12/17 13.38.00	13.0
24-12-2017	8813	24/12/17 14.38.00	-0.5
24-12-2017	8815	24/12/17 15.38.00	1.5
24-12-2017	8823	24/12/17 19.38.00	-5.5
24-12-2017	8829	24/12/17 21.38.00	4.0
25-02-2017	11409	25/02/17 18.20.00	-1.5
25-02-2017	11421	25/02/17 19.08.00	0.5
25-02-2017	11547	25/02/17 19.28.00	1.5
25-02-2017	2123	25/02/17 08.28.00	-2.5
25-02-2017	2131	25/02/17 16.28.00	-4.0
25-02-2017	2133	25/02/17 18.28.00	4.5
25-02-2017	2271	25/02/17 08.02.00	2.5
25-02-2017	2279	25/02/17 16.08.00	-4.5
25-02-2017	2281	25/02/17 18.08.00	-5.0
25-02-2017	2282	25/02/17 13.52.00	2.0
25-02-2017	2283	25/02/17 20.08.00	-4.0
25-02-2017	2913	25/02/17 08.40.00	-3.5
25-02-2017	6253	25/02/17 08.14.00	-4.0
25-02-2017	6265	25/02/17 17.08.00	6.5
25-02-2017	6485	25/02/17 09.08.00	5.0
25-10-2017	11409	25/10/17 18.20.00	-3.5
25-10-2017	11421	25/10/17 19.08.00	0.5
25-10-2017	11535	25/10/17 11.28.00	3.5
25-10-2017	11545	25/10/17 17.28.00	0.5
25-10-2017	11547	25/10/17 19.28.00	2.0
25-10-2017	2123	25/10/17 08.28.00	1.0
25-10-2017	2125	25/10/17 10.28.00	5.0
25-10-2017	2127	25/10/17 12.28.00	4.5
25-10-2017	2131	25/10/17 16.28.00	2.0
25-10-2017	2133	25/10/17 18.28.00	3.0
25-10-2017	2137	25/10/17 20.28.00	-1.0
25-10-2017	2271	25/10/17 08.02.00	-7.5
25-10-2017	2275	25/10/17 12.08.00	-6.0
25-10-2017	2278	25/10/17 09.52.00	4.5
25-10-2017	2279	25/10/17 16.08.00	-6.0
25-10-2017	2281	25/10/17 18.08.00	-6.0
25-10-2017	2282	25/10/17 13.52.00	3.5
25-10-2017	2283	25/10/17 20.08.00	1.5
25-10-2017	2285	25/10/17 21.08.00	-3.0
25-10-2017	2913	25/10/17 08.40.00	-2.0
25-10-2017	2921	25/10/17 15.28.00	0.5
25-10-2017	583	25/10/17 09.14.00	-4.0
25-10-2017	597	25/10/17 17.14.00	-1.5
25-10-2017	599	25/10/17 20.14.00	-1.5
25-10-2017	605	25/10/17 09.54.00	-9.5
25-10-2017	613	25/10/17 17.46.00	-2.0
25-10-2017	6253	25/10/17 08.14.00	5.0
25-10-2017	6265	25/10/17 17.08.00	-1.0
25-10-2017	6485	25/10/17 09.08.00	-1.5
25-10-2017	8803	25/10/17 09.38.00	-3.5
25-10-2017	8807	25/10/17 11.38.00	-3.5
25-10-2017	8809	25/10/17 12.38.00	1.5
25-10-2017	8811	25/10/17 13.38.00	6.0
25-10-2017	8813	25/10/17 14.38.00	-1.5
25-10-2017	8815	25/10/17 15.38.00	-4.5
25-10-2017	8823	25/10/17 19.38.00	4.5
25-11-2017	11409	25/11/17 18.20.00	-4.0
25-11-2017	11421	25/11/17 19.08.00	8.5
25-11-2017	11535	25/11/17 11.28.00	1.0
25-11-2017	11545	25/11/17 17.28.00	0.5
25-11-2017	11547	25/11/17 19.28.00	1.0
25-11-2017	2123	25/11/17 08.28.00	3.5
25-11-2017	2127	25/11/17 12.28.00	10.5
25-11-2017	2131	25/11/17 16.28.00	1.0
25-11-2017	2133	25/11/17 18.28.00	0.0
25-11-2017	2137	25/11/17 20.28.00	2.5
25-11-2017	2271	25/11/17 08.02.00	-3.5
25-11-2017	2275	25/11/17 12.08.00	13.5
25-11-2017	2277	25/11/17 14.08.00	7.5
25-11-2017	2278	25/11/17 09.52.00	1.5
25-11-2017	2279	25/11/17 16.08.00	2.0
25-11-2017	2281	25/11/17 18.08.00	-1.5
25-11-2017	2282	25/11/17 13.52.00	3.5
25-11-2017	2283	25/11/17 20.08.00	17.0
25-11-2017	2891	25/11/17 09.28.00	2.0
25-11-2017	2913	25/11/17 08.40.00	-0.5
25-11-2017	2921	25/11/17 15.28.00	13.0
25-11-2017	583	25/11/17 09.14.00	2.0
25-11-2017	597	25/11/17 17.14.00	2.5
25-11-2017	599	25/11/17 20.14.00	12.5
25-11-2017	605	25/11/17 09.54.00	17.0
25-11-2017	613	25/11/17 17.46.00	1.5
25-11-2017	6253	25/11/17 08.14.00	1.5
25-11-2017	6265	25/11/17 17.08.00	2.5
25-11-2017	6485	25/11/17 09.08.00	4.5
25-11-2017	8803	25/11/17 09.38.00	11.0
25-11-2017	8807	25/11/17 11.38.00	25.0
25-11-2017	8809	25/11/17 12.38.00	18.5
25-11-2017	8811	25/11/17 13.38.00	23.5
25-11-2017	8813	25/11/17 14.38.00	8.0
25-11-2017	8815	25/11/17 15.38.00	12.0
25-11-2017	8823	25/11/17 19.38.00	7.0
25-12-2017	11409	25/12/17 18.20.00	-3.5
25-12-2017	11535	25/12/17 11.28.00	-3.5
25-12-2017	11545	25/12/17 17.28.00	3.5
25-12-2017	11547	25/12/17 19.28.00	-0.5
25-12-2017	2123	25/12/17 08.28.00	-2.5
25-12-2017	2127	25/12/17 12.28.00	-5.0
25-12-2017	2131	25/12/17 16.28.00	-3.0
25-12-2017	2133	25/12/17 18.28.00	-2.0
25-12-2017	2137	25/12/17 20.28.00	-2.0
25-12-2017	2271	25/12/17 08.02.00	-7.5
25-12-2017	2275	25/12/17 12.08.00	-3.5
25-12-2017	2277	25/12/17 14.08.00	-4.5
25-12-2017	2278	25/12/17 09.52.00	3.0
25-12-2017	2279	25/12/17 16.08.00	-5.0
25-12-2017	2281	25/12/17 18.08.00	1.0
25-12-2017	2282	25/12/17 13.52.00	2.0
25-12-2017	2283	25/12/17 20.08.00	-4.0
25-12-2017	2285	25/12/17 21.08.00	-1.0
25-12-2017	2891	25/12/17 09.28.00	-2.5
25-12-2017	2913	25/12/17 08.40.00	-3.0
25-12-2017	2921	25/12/17 15.28.00	-3.0
25-12-2017	583	25/12/17 09.14.00	-6.0
25-12-2017	597	25/12/17 17.14.00	-2.0
25-12-2017	599	25/12/17 20.14.00	-3.0
25-12-2017	605	25/12/17 09.54.00	-8.5
25-12-2017	613	25/12/17 17.46.00	1.0
25-12-2017	6485	25/12/17 09.08.00	-3.5
25-12-2017	8803	25/12/17 09.38.00	0.0
25-12-2017	8807	25/12/17 11.38.00	14.5
25-12-2017	8809	25/12/17 12.38.00	-1.5
25-12-2017	8811	25/12/17 13.38.00	-3.0
25-12-2017	8813	25/12/17 14.38.00	-1.0
25-12-2017	8815	25/12/17 15.38.00	0.0
25-12-2017	8823	25/12/17 19.38.00	-4.5
25-12-2017	8829	25/12/17 21.38.00	-2.0
26-02-2017	11409	26/02/17 18.20.00	1.5
26-02-2017	11547	26/02/17 19.28.00	-1.5
26-02-2017	2123	26/02/17 08.28.00	-0.5
26-02-2017	2131	26/02/17 16.28.00	0.0
26-02-2017	2133	26/02/17 18.28.00	-2.0
26-02-2017	2271	26/02/17 08.02.00	-9.0
26-02-2017	2279	26/02/17 16.08.00	-4.5
26-02-2017	2281	26/02/17 18.08.00	-4.0
26-02-2017	2282	26/02/17 13.52.00	1.5
26-02-2017	2283	26/02/17 20.08.00	1.0
26-02-2017	6485	26/02/17 09.08.00	-3.5
26-09-2017	11409	26/09/17 18.20.00	-3.5
26-09-2017	11421	26/09/17 19.08.00	-3.0
26-09-2017	11535	26/09/17 11.28.00	0.0
26-09-2017	11545	26/09/17 17.28.00	5.5
26-09-2017	11547	26/09/17 19.28.00	0.5
26-09-2017	2123	26/09/17 08.28.00	0.5
26-09-2017	2125	26/09/17 10.28.00	-3.0
26-09-2017	2127	26/09/17 12.28.00	1.0
26-09-2017	2131	26/09/17 16.28.00	-1.5
26-09-2017	2133	26/09/17 18.28.00	6.5
26-09-2017	2137	26/09/17 20.28.00	20.5
26-09-2017	2271	26/09/17 08.02.00	-1.0
26-09-2017	2275	26/09/17 12.08.00	-6.0
26-09-2017	2278	26/09/17 09.52.00	3.0
26-09-2017	2279	26/09/17 16.08.00	0.0
26-09-2017	2281	26/09/17 18.08.00	0.5
26-09-2017	2282	26/09/17 13.52.00	8.5
26-09-2017	2283	26/09/17 20.08.00	1.5
26-09-2017	2285	26/09/17 21.08.00	0.5
26-09-2017	2287	26/09/17 22.08.00	0.5
26-09-2017	2891	26/09/17 09.28.00	2.0
26-09-2017	2899	26/09/17 22.30.00	25.5
26-09-2017	2913	26/09/17 08.40.00	3.0
26-09-2017	2921	26/09/17 15.28.00	5.0
26-09-2017	2929	26/09/17 23.28.00	2.5
26-09-2017	583	26/09/17 09.14.00	-1.5
26-09-2017	597	26/09/17 17.14.00	9.5
26-09-2017	599	26/09/17 20.14.00	21.0
26-09-2017	605	26/09/17 09.54.00	1.5
26-09-2017	613	26/09/17 17.46.00	-2.0
26-09-2017	6253	26/09/17 08.14.00	5.0
26-09-2017	6265	26/09/17 17.08.00	-0.5
26-09-2017	6485	26/09/17 09.08.00	-4.0
26-09-2017	8803	26/09/17 09.38.00	7.0
26-09-2017	8807	26/09/17 11.38.00	0.0
26-09-2017	8809	26/09/17 12.38.00	3.0
26-09-2017	8811	26/09/17 13.38.00	-3.5
26-09-2017	8813	26/09/17 14.38.00	2.0
26-09-2017	8815	26/09/17 15.38.00	-1.5
26-09-2017	8823	26/09/17 19.38.00	4.0
26-09-2017	8829	26/09/17 21.38.00	-1.0
26-10-2017	11409	26/10/17 18.20.00	-2.5
26-10-2017	11421	26/10/17 19.08.00	-1.0
26-10-2017	11535	26/10/17 11.28.00	-2.5
26-10-2017	11545	26/10/17 17.28.00	-0.5
26-10-2017	11547	26/10/17 19.28.00	9.5
26-10-2017	2123	26/10/17 08.28.00	2.0
26-10-2017	2125	26/10/17 10.28.00	4.0
26-10-2017	2127	26/10/17 12.28.00	-1.5
26-10-2017	2131	26/10/17 16.28.00	-1.0
26-10-2017	2133	26/10/17 18.28.00	-1.0
26-10-2017	2271	26/10/17 08.02.00	-5.5
26-10-2017	2275	26/10/17 12.08.00	-2.0
26-10-2017	2278	26/10/17 09.52.00	1.5
26-10-2017	2279	26/10/17 16.08.00	-7.0
26-10-2017	2281	26/10/17 18.08.00	-4.0
26-10-2017	2282	26/10/17 13.52.00	4.0
26-10-2017	2285	26/10/17 21.08.00	-2.5
26-10-2017	2891	26/10/17 09.28.00	2.0
26-10-2017	2913	26/10/17 08.40.00	2.5
26-10-2017	2921	26/10/17 15.28.00	-2.0
26-10-2017	583	26/10/17 09.14.00	-5.0
26-10-2017	597	26/10/17 17.14.00	-1.5
26-10-2017	599	26/10/17 20.14.00	2.0
26-10-2017	605	26/10/17 09.54.00	-8.5
26-10-2017	613	26/10/17 17.46.00	-4.5
26-10-2017	6253	26/10/17 08.14.00	-1.0
26-10-2017	6265	26/10/17 17.08.00	0.5
26-10-2017	6485	26/10/17 09.08.00	-3.5
26-10-2017	8803	26/10/17 09.38.00	-0.5
26-10-2017	8807	26/10/17 11.38.00	11.0
26-10-2017	8809	26/10/17 12.38.00	9.0
26-10-2017	8811	26/10/17 13.38.00	18.5
26-10-2017	8813	26/10/17 14.38.00	-2.5
26-10-2017	8815	26/10/17 15.38.00	2.0
26-10-2017	8823	26/10/17 19.38.00	13.5
26-11-2017	11409	26/11/17 18.20.00	6.0
26-11-2017	11535	26/11/17 11.28.00	2.0
26-11-2017	11545	26/11/17 17.28.00	-3.0
26-11-2017	11547	26/11/17 19.28.00	1.5
26-11-2017	2123	26/11/17 08.28.00	5.0
26-11-2017	2127	26/11/17 12.28.00	-4.5
26-11-2017	2131	26/11/17 16.28.00	-3.0
26-11-2017	2133	26/11/17 18.28.00	2.0
26-11-2017	2137	26/11/17 20.28.00	3.5
26-11-2017	2271	26/11/17 08.02.00	-7.0
26-11-2017	2275	26/11/17 12.08.00	2.5
26-11-2017	2277	26/11/17 14.08.00	7.5
26-11-2017	2278	26/11/17 09.52.00	1.0
26-11-2017	2279	26/11/17 16.08.00	-0.5
26-11-2017	2281	26/11/17 18.08.00	12.0
26-11-2017	2282	26/11/17 13.52.00	2.0
26-11-2017	2283	26/11/17 20.08.00	6.0
26-11-2017	2891	26/11/17 09.28.00	0.5
26-11-2017	2913	26/11/17 08.40.00	6.0
26-11-2017	2921	26/11/17 15.28.00	-1.5
26-11-2017	583	26/11/17 09.14.00	1.0
26-11-2017	597	26/11/17 17.14.00	-1.5
26-11-2017	599	26/11/17 20.14.00	1.5
26-11-2017	605	26/11/17 09.54.00	-1.0
26-11-2017	613	26/11/17 17.46.00	14.5
26-11-2017	6485	26/11/17 09.08.00	1.0
26-11-2017	8803	26/11/17 09.38.00	8.0
26-11-2017	8807	26/11/17 11.38.00	5.5
26-11-2017	8809	26/11/17 12.38.00	1.0
26-11-2017	8811	26/11/17 13.38.00	19.5
26-11-2017	8813	26/11/17 14.38.00	9.0
26-11-2017	8815	26/11/17 15.38.00	3.0
26-11-2017	8823	26/11/17 19.38.00	7.0
26-12-2016	2123	26/12/16 08.28.00	-0.5
26-12-2016	2271	26/12/16 08.02.00	-8.5
26-12-2016	2282	26/12/16 13.52.00	1.0
26-12-2016	2913	26/12/16 08.40.00	-1.5
26-12-2016	6485	26/12/16 09.08.00	-2.5
26-12-2017	11409	26/12/17 18.20.00	5.0
26-12-2017	11535	26/12/17 11.28.00	-3.0
26-12-2017	11545	26/12/17 17.28.00	2.0
26-12-2017	11547	26/12/17 19.28.00	-2.5
26-12-2017	2123	26/12/17 08.28.00	-1.0
26-12-2017	2127	26/12/17 12.28.00	-3.0
26-12-2017	2131	26/12/17 16.28.00	0.0
26-12-2017	2133	26/12/17 18.28.00	-1.0
26-12-2017	2137	26/12/17 20.28.00	-4.0
26-12-2017	2271	26/12/17 08.02.00	-10.0
26-12-2017	2275	26/12/17 12.08.00	-2.0
26-12-2017	2277	26/12/17 14.08.00	1.0
26-12-2017	2278	26/12/17 09.52.00	1.0
26-12-2017	2279	26/12/17 16.08.00	-0.5
26-12-2017	2281	26/12/17 18.08.00	3.5
26-12-2017	2282	26/12/17 13.52.00	1.0
26-12-2017	2283	26/12/17 20.08.00	-4.0
26-12-2017	2285	26/12/17 21.08.00	-3.0
26-12-2017	2891	26/12/17 09.28.00	-2.5
26-12-2017	2913	26/12/17 08.40.00	-4.5
26-12-2017	2921	26/12/17 15.28.00	-2.0
26-12-2017	583	26/12/17 09.14.00	-4.5
26-12-2017	597	26/12/17 17.14.00	-5.0
26-12-2017	599	26/12/17 20.14.00	-1.0
26-12-2017	605	26/12/17 09.54.00	-3.0
26-12-2017	613	26/12/17 17.46.00	4.5
26-12-2017	6485	26/12/17 09.08.00	-3.0
26-12-2017	8803	26/12/17 09.38.00	3.0
26-12-2017	8809	26/12/17 12.38.00	-4.5
26-12-2017	8811	26/12/17 13.38.00	-2.0
26-12-2017	8813	26/12/17 14.38.00	-3.5
26-12-2017	8815	26/12/17 15.38.00	4.5
26-12-2017	8823	26/12/17 19.38.00	-4.0
26-12-2017	8829	26/12/17 21.38.00	-1.0
27-02-2017	11409	27/02/17 18.20.00	-2.0
27-02-2017	11421	27/02/17 19.08.00	14.5
27-02-2017	11547	27/02/17 19.28.00	3.0
27-02-2017	2123	27/02/17 08.28.00	2.0
27-02-2017	2131	27/02/17 16.28.00	-2.0
27-02-2017	2133	27/02/17 18.28.00	-1.0
27-02-2017	2279	27/02/17 16.08.00	-2.5
27-02-2017	2281	27/02/17 18.08.00	-2.5
27-02-2017	2282	27/02/17 13.52.00	1.0
27-02-2017	2283	27/02/17 20.08.00	15.0
27-02-2017	6253	27/02/17 08.14.00	1.0
27-02-2017	6265	27/02/17 17.08.00	-3.0
27-02-2017	6485	27/02/17 09.08.00	-2.0
27-09-2017	11535	27/09/17 11.28.00	0.0
27-09-2017	2123	27/09/17 08.28.00	6.0
27-09-2017	2125	27/09/17 10.28.00	-3.0
27-09-2017	2271	27/09/17 08.02.00	-0.5
27-09-2017	2278	27/09/17 09.52.00	1.0
27-09-2017	2891	27/09/17 09.28.00	0.5
27-09-2017	2913	27/09/17 08.40.00	0.0
27-09-2017	583	27/09/17 09.14.00	-5.0
27-09-2017	605	27/09/17 09.54.00	3.0
27-09-2017	6253	27/09/17 08.14.00	4.5
27-09-2017	6485	27/09/17 09.08.00	-3.0
27-09-2017	8803	27/09/17 09.38.00	2.0
27-09-2017	8807	27/09/17 11.38.00	0.5
27-10-2017	2123	27/10/17 08.28.00	-2.5
27-10-2017	2271	27/10/17 08.02.00	-7.0
27-10-2017	2913	27/10/17 08.40.00	1.0
27-10-2017	583	27/10/17 09.14.00	-3.0
27-10-2017	6253	27/10/17 08.14.00	-2.0
27-10-2017	6485	27/10/17 09.08.00	-3.0
27-11-2017	11409	27/11/17 18.20.00	6.5
27-11-2017	11421	27/11/17 19.08.00	4.5
27-11-2017	11535	27/11/17 11.28.00	1.0
27-11-2017	11545	27/11/17 17.28.00	-1.5
27-11-2017	11547	27/11/17 19.28.00	41.0
27-11-2017	2123	27/11/17 08.28.00	8.0
27-11-2017	2125	27/11/17 10.28.00	1.0
27-11-2017	2127	27/11/17 12.28.00	6.5
27-11-2017	2131	27/11/17 16.28.00	-2.0
27-11-2017	2133	27/11/17 18.28.00	5.0
27-11-2017	2137	27/11/17 20.28.00	6.0
27-11-2017	2271	27/11/17 08.02.00	0.0
27-11-2017	2275	27/11/17 12.08.00	29.0
27-11-2017	2278	27/11/17 09.52.00	3.5
27-11-2017	2279	27/11/17 16.08.00	0.5
27-11-2017	2281	27/11/17 18.08.00	-3.0
27-11-2017	2282	27/11/17 13.52.00	9.0
27-11-2017	2283	27/11/17 20.08.00	23.5
27-11-2017	2891	27/11/17 09.28.00	44.0
27-11-2017	2913	27/11/17 08.40.00	4.0
27-11-2017	2921	27/11/17 15.28.00	6.5
27-11-2017	583	27/11/17 09.14.00	-2.5
27-11-2017	597	27/11/17 17.14.00	-2.0
27-11-2017	599	27/11/17 20.14.00	5.5
27-11-2017	605	27/11/17 09.54.00	-2.0
27-11-2017	613	27/11/17 17.46.00	0.0
27-11-2017	6253	27/11/17 08.14.00	1.0
27-11-2017	6265	27/11/17 17.08.00	-2.5
27-11-2017	6485	27/11/17 09.08.00	0.0
27-11-2017	8803	27/11/17 09.38.00	0.5
27-11-2017	8807	27/11/17 11.38.00	29.0
27-11-2017	8809	27/11/17 12.38.00	22.5
27-11-2017	8811	27/11/17 13.38.00	12.0
27-11-2017	8813	27/11/17 14.38.00	8.0
27-11-2017	8815	27/11/17 15.38.00	3.0
27-11-2017	8823	27/11/17 19.38.00	23.5
27-12-2017	11409	27/12/17 18.20.00	-4.0
27-12-2017	11421	27/12/17 19.08.00	-1.0
27-12-2017	11535	27/12/17 11.28.00	2.5
27-12-2017	11545	27/12/17 17.28.00	-3.0
27-12-2017	11547	27/12/17 19.28.00	-0.5
27-12-2017	2123	27/12/17 08.28.00	-3.5
27-12-2017	2125	27/12/17 10.28.00	-4.5
27-12-2017	2127	27/12/17 12.28.00	8.0
27-12-2017	2131	27/12/17 16.28.00	-5.0
27-12-2017	2133	27/12/17 18.28.00	-4.0
27-12-2017	2137	27/12/17 20.28.00	40.0
27-12-2017	2271	27/12/17 08.02.00	7.0
27-12-2017	2275	27/12/17 12.08.00	0.0
27-12-2017	2277	27/12/17 14.08.00	-6.0
27-12-2017	2278	27/12/17 09.52.00	2.0
27-12-2017	2279	27/12/17 16.08.00	-3.0
27-12-2017	2281	27/12/17 18.08.00	-6.0
27-12-2017	2282	27/12/17 13.52.00	1.0
27-12-2017	2283	27/12/17 20.08.00	7.5
27-12-2017	2285	27/12/17 21.08.00	-2.5
27-12-2017	2891	27/12/17 09.28.00	2.0
27-12-2017	2913	27/12/17 08.40.00	2.0
27-12-2017	2921	27/12/17 15.28.00	16.5
27-12-2017	583	27/12/17 09.14.00	-4.5
27-12-2017	597	27/12/17 17.14.00	-1.0
27-12-2017	599	27/12/17 20.14.00	3.5
27-12-2017	605	27/12/17 09.54.00	3.0
27-12-2017	613	27/12/17 17.46.00	0.0
27-12-2017	6253	27/12/17 08.14.00	-1.5
27-12-2017	6265	27/12/17 17.08.00	0.0
27-12-2017	6485	27/12/17 09.08.00	-2.0
27-12-2017	8803	27/12/17 09.38.00	12.0
27-12-2017	8809	27/12/17 12.38.00	6.0
27-12-2017	8811	27/12/17 13.38.00	1.5
27-12-2017	8813	27/12/17 14.38.00	30.5
27-12-2017	8815	27/12/17 15.38.00	10.5
27-12-2017	8823	27/12/17 19.38.00	6.0
27-12-2017	8829	27/12/17 21.38.00	7.0
28-02-2017	11409	28/02/17 18.20.00	3.5
28-02-2017	11421	28/02/17 19.08.00	9.0
28-02-2017	11547	28/02/17 19.28.00	-2.0
28-02-2017	2123	28/02/17 08.28.00	0.5
28-02-2017	2131	28/02/17 16.28.00	1.5
28-02-2017	2133	28/02/17 18.28.00	-0.5
28-02-2017	2271	28/02/17 08.02.00	-7.0
28-02-2017	2279	28/02/17 16.08.00	6.0
28-02-2017	2281	28/02/17 18.08.00	-4.0
28-02-2017	2282	28/02/17 13.52.00	6.5
28-02-2017	2283	28/02/17 20.08.00	1.0
28-02-2017	2913	28/02/17 08.40.00	7.5
28-02-2017	6253	28/02/17 08.14.00	2.5
28-02-2017	6265	28/02/17 17.08.00	-1.0
28-02-2017	6485	28/02/17 09.08.00	0.5
28-09-2017	11409	28/09/17 18.20.00	-5.0
28-09-2017	11421	28/09/17 19.08.00	-2.5
28-09-2017	11535	28/09/17 11.28.00	-2.0
28-09-2017	11545	28/09/17 17.28.00	11.0
28-09-2017	11547	28/09/17 19.28.00	1.5
